"","page_number","word"
"138",2,"shared"
"139",2,"services"
"140",2,"finance"
"141",2,"human"
"142",2,"resources"
"143",2,"nondepartmental"
"144",2,"accounts"
"145",2,"general"
"146",2,"fund"
"147",2,"financial"
"148",2,"partners"
"149",2,"and"
"150",2,"other"
"151",2,"community"
"152",2,"agencies"
"153",2,"summary"
"154",2,"municipal"
"155",2,"service"
"156",2,"districts"
"157",2,"synthetic"
"158",2,"tax"
"159",2,"increment"
"160",2,"grant"
"161",3,"table"
"162",3,"of"
"163",3,"contents"
"164",3,"summary"
"165",3,"statistics"
"166",3,"and"
"167",3,"schedules"
"168",3,"citywide"
"169",3,"summary"
"170",3,"of"
"171",3,"tax"
"172",3,"levies"
"173",3,"summary"
"174",3,"of"
"175",3,"position"
"176",3,"allocations"
"177",3,"summary"
"178",3,"of"
"179",3,"expenditures"
"180",3,"general"
"181",3,"fund"
"182",3,"summary"
"183",3,"of"
"184",3,"expenditures"
"185",3,"summary"
"186",3,"of"
"187",3,"revenues"
"188",3,"aviation"
"189",3,"summary"
"190",3,"of"
"191",3,"revenues"
"192",3,"and"
"193",3,"expenditures"
"194",3,"water"
"195",3,"and"
"196",3,"sewer"
"197",3,"fund"
"198",3,"summary"
"199",3,"of"
"200",3,"revenues"
"201",3,"and"
"202",3,"expenditures"
"203",3,"charlotte"
"204",3,"area"
"205",3,"transit"
"206",3,"cats"
"207",3,"fund"
"208",3,"summary"
"209",3,"of"
"210",3,"revenues"
"211",3,"and"
"212",3,"expenditures"
"213",3,"storm"
"214",3,"water"
"215",3,"fund"
"216",3,"summary"
"217",3,"of"
"218",3,"revenues"
"219",3,"and"
"220",3,"expenditures"
"221",3,"debt"
"222",3,"service"
"223",3,"municipal"
"224",3,"debt"
"225",3,"service"
"226",3,"fund"
"227",3,"aviation"
"228",3,"debt"
"229",3,"service"
"230",3,"fundsconsolidated"
"231",3,"consolidated"
"232",3,"water"
"233",3,"and"
"234",3,"sewer"
"235",3,"debt"
"236",3,"service"
"237",3,"funds"
"238",3,"cats"
"239",3,"debt"
"240",3,"service"
"241",3,"fund"
"242",3,"storm"
"243",3,"water"
"244",3,"debt"
"245",3,"service"
"246",3,"fund"
"247",3,"convention"
"248",3,"center"
"249",3,"debt"
"250",3,"service"
"251",3,"fund"
"252",3,"hall"
"253",3,"of"
"254",3,"fame"
"255",3,"debt"
"256",3,"service"
"257",3,"fund"
"258",3,"cultural"
"259",3,"facilities"
"260",3,"debt"
"261",3,"service"
"262",3,"fund"
"263",3,"tourism"
"264",3,"debt"
"265",3,"service"
"266",3,"fund"
"267",3,"other"
"268",3,"funds"
"269",3,"powell"
"270",3,"bill"
"271",3,"fund"
"272",3,"convention"
"273",3,"center"
"274",3,"tax"
"275",3,"fund"
"276",3,"hall"
"277",3,"of"
"278",3,"fame"
"279",3,"tax"
"280",3,"fund"
"281",3,"federal"
"282",3,"stimulus"
"283",3,"grants"
"284",3,"public"
"285",3,"safety"
"286",3,"grants"
"287",3,"fund"
"288",3,"public"
"289",3,"safety"
"290",3,"services"
"291",3,"fund"
"292",3,"neighborhood"
"293",3,"business"
"294",3,"services"
"295",3,"consolidated"
"296",3,"grants"
"297",3,"fund"
"298",3,"consolidated"
"299",3,"municipal"
"300",3,"service"
"301",3,"districts"
"302",3,"risk"
"303",3,"management"
"304",3,"fund"
"305",3,"tourism"
"306",3,"operating"
"307",3,"fund"
"308",3,"capital"
"309",3,"investment"
"310",3,"plan"
"311",3,"summary"
"312",3,"capital"
"313",3,"investment"
"314",3,"plan"
"315",3,"user"
"316",3,"fees"
"317",3,"user"
"318",3,"fees"
"319",3,"key"
"320",3,"terms"
"321",3,"key"
"322",3,"terms"
"323",4,"readers"
"324",4,"guide"
"325",4,"this"
"326",4,"readers"
"327",4,"guide"
"328",4,"describes"
"329",4,"the"
"330",4,"structure"
"331",4,"of"
"332",4,"two"
"333",4,"plans"
"334",4,"contained"
"335",4,"in"
"336",4,"this"
"337",4,"document"
"338",4,"the"
"339",4,"fy"
"340",4,"strategic"
"341",4,"operating"
"342",4,"plan"
"343",4,"sop"
"344",4,"and"
"345",4,"the"
"346",4,"fy"
"347",4,"capital"
"348",4,"investment"
"349",4,"plan"
"350",4,"cip"
"351",4,"it"
"352",4,"is"
"353",4,"designed"
"354",4,"to"
"355",4,"help"
"356",4,"citizens"
"357",4,"media"
"358",4,"and"
"359",4,"city"
"360",4,"officials"
"361",4,"more"
"362",4,"easily"
"363",4,"understand"
"364",4,"and"
"365",4,"participate"
"366",4,"in"
"367",4,"budget"
"368",4,"deliberations"
"369",4,"in"
"370",4,"an"
"371",4,"effort"
"372",4,"to"
"373",4,"focus"
"374",4,"on"
"375",4,"what"
"376",4,"is"
"377",4,"achieved"
"378",4,"through"
"379",4,"spending"
"380",4,"this"
"381",4,"plan"
"382",4,"also"
"383",4,"includes"
"384",4,"performance"
"385",4,"achievements"
"386",4,"for"
"387",4,"each"
"388",4,"of"
"389",4,"the"
"390",4,"citys"
"391",4,"departments"
"392",4,"fy"
"393",4,"strategic"
"394",4,"operating"
"395",4,"plan"
"396",4,"this"
"397",4,"document"
"398",4,"provides"
"399",4,"a"
"400",4,"detailed"
"401",4,"record"
"402",4,"of"
"403",4,"the"
"404",4,"spending"
"405",4,"plan"
"406",4,"proposed"
"407",4,"by"
"408",4,"the"
"409",4,"city"
"410",4,"manager"
"411",4,"for"
"412",4,"fy"
"413",4,"it"
"414",4,"contains"
"415",4,"the"
"416",4,"following"
"417",4,"elements"
"418",4,"section"
"419",4,"description"
"420",4,"executive"
"421",4,"summary"
"422",4,"an"
"423",4,"overview"
"424",4,"of"
"425",4,"the"
"426",4,"strategic"
"427",4,"operating"
"428",4,"plan"
"429",4,"which"
"430",4,"pages"
"431",4,"highlights"
"432",4,"the"
"433",4,"priorities"
"434",4,"reflected"
"435",4,"in"
"436",4,"the"
"437",4,"budget"
"438",4,"itemized"
"439",4,"budget"
"440",4,"decreases"
"441",4,"and"
"442",4,"increases"
"443",4,"and"
"444",4,"fund"
"445",4,"summaries"
"446",4,"corporate"
"447",4,"strategy"
"448",4,"priorities"
"449",4,"the"
"450",4,"citys"
"451",4,"corporate"
"452",4,"strategy"
"453",4,"community"
"454",4,"safety"
"455",4,"pages"
"456",4,"housing"
"457",4,"and"
"458",4,"neighborhood"
"459",4,"development"
"460",4,"environment"
"461",4,"transportation"
"462",4,"and"
"463",4,"economic"
"464",4,"development"
"465",4,"and"
"466",4,"strategic"
"467",4,"focus"
"468",4,"areas"
"469",4,"operating"
"470",4,"budgets"
"471",4,"general"
"472",4,"fund"
"473",4,"operating"
"474",4,"budgets"
"475",4,"the"
"476",4,"budgets"
"477",4,"and"
"478",4,"pages"
"479",4,"performance"
"480",4,"achievements"
"481",4,"of"
"482",4,"departments"
"483",4,"that"
"484",4,"are"
"485",4,"funded"
"486",4,"by"
"487",4,"the"
"488",4,"citys"
"489",4,"property"
"490",4,"and"
"491",4,"sales"
"492",4,"taxes"
"493",4,"these"
"494",4,"include"
"495",4,"police"
"496",4,"fire"
"497",4,"solid"
"498",4,"waste"
"499",4,"transportation"
"500",4,"neighborhood"
"501",4,"business"
"502",4,"services"
"503",4,"engineering"
"504",4,"property"
"505",4,"management"
"506",4,"and"
"507",4,"planning"
"508",4,"enterprise"
"509",4,"operating"
"510",4,"budgets"
"511",4,"the"
"512",4,"budgets"
"513",4,"and"
"514",4,"performance"
"515",4,"achievements"
"516",4,"of"
"517",4,"departments"
"518",4,"that"
"519",4,"function"
"520",4,"as"
"521",4,"enterprise"
"522",4,"operations"
"523",4,"with"
"524",4,"a"
"525",4,"dedicated"
"526",4,"funding"
"527",4,"source"
"528",4,"these"
"529",4,"include"
"530",4,"aviation"
"531",4,"charlotte"
"532",4,"area"
"533",4,"transit"
"534",4,"system"
"535",4,"storm"
"536",4,"water"
"537",4,"and"
"538",4,"charlotte"
"539",4,"mecklenburg"
"540",4,"utilities"
"541",4,"support"
"542",4,"departments"
"543",4,"budgets"
"544",4,"the"
"545",4,"budgets"
"546",4,"and"
"547",4,"performance"
"548",4,"achievements"
"549",4,"of"
"550",4,"support"
"551",4,"departments"
"552",4,"which"
"553",4,"are"
"554",4,"funded"
"555",4,"by"
"556",4,"the"
"557",4,"citys"
"558",4,"property"
"559",4,"and"
"560",4,"sales"
"561",4,"taxes"
"562",4,"these"
"563",4,"include"
"564",4,"the"
"565",4,"mayor"
"566",4,"and"
"567",4,"city"
"568",4,"council"
"569",4,"city"
"570",4,"attorney"
"571",4,"city"
"572",4,"clerk"
"573",4,"city"
"574",4,"manager"
"575",4,"budget"
"576",4,"and"
"577",4,"evaluation"
"578",4,"shared"
"579",4,"services"
"580",4,"finance"
"581",4,"and"
"582",4,"human"
"583",4,"resources"
"584",4,"summary"
"585",4,"statistics"
"586",4,"schedules"
"587",4,"tabular"
"588",4,"presentation"
"589",4,"of"
"590",4,"key"
"591",4,"revenue"
"592",4,"and"
"593",4,"pages"
"594",4,"expenditure"
"595",4,"information"
"596",4,"as"
"597",4,"citywide"
"598",4,"totals"
"599",4,"and"
"600",4,"by"
"601",4,"fund"
"602",4,"capital"
"603",4,"investment"
"604",4,"plan"
"605",4,"summary"
"606",4,"a"
"607",4,"five"
"608",4,"year"
"609",4,"plan"
"610",4,"which"
"611",4,"matches"
"612",4,"the"
"613",4,"citys"
"614",4,"highest"
"615",4,"pages"
"616",4,"priority"
"617",4,"capital"
"618",4,"needs"
"619",4,"with"
"620",4,"a"
"621",4,"financing"
"622",4,"schedule"
"623",4,"the"
"624",4,"plan"
"625",4,"includes"
"626",4,"investments"
"627",4,"in"
"628",4,"roads"
"629",4,"neighborhoods"
"630",4,"housing"
"631",4,"storm"
"632",4,"water"
"633",4,"transit"
"634",4,"water"
"635",4,"and"
"636",4,"sewer"
"637",4,"aviation"
"638",4,"and"
"639",4,"government"
"640",4,"facilities"
"641",4,"user"
"642",4,"fees"
"643",4,"a"
"644",4,"listing"
"645",4,"of"
"646",4,"city"
"647",4,"regulatory"
"648",4,"and"
"649",4,"nonregulatory"
"650",4,"fees"
"651",4,"pages"
"652",4,"i"
"653",5,"readers"
"654",5,"guide"
"655",5,"operating"
"656",5,"budgets"
"657",5,"a"
"658",5,"closer"
"659",5,"look"
"660",5,"the"
"661",5,"operating"
"662",5,"budgets"
"663",5,"for"
"664",5,"departments"
"665",5,"provide"
"666",5,"the"
"667",5,"core"
"668",5,"content"
"669",5,"of"
"670",5,"this"
"671",5,"document"
"672",5,"these"
"673",5,"begin"
"674",5,"after"
"675",5,"the"
"676",5,"operating"
"677",5,"budgets"
"678",5,"tab"
"679",5,"and"
"680",5,"are"
"681",5,"outlined"
"682",5,"in"
"683",5,"the"
"684",5,"following"
"685",5,"order"
"686",5,"general"
"687",5,"fund"
"688",5,"departments"
"689",5,"enterprise"
"690",5,"departments"
"691",5,"and"
"692",5,"general"
"693",5,"fund"
"694",5,"support"
"695",5,"departments"
"696",5,"the"
"697",5,"operating"
"698",5,"budget"
"699",5,"pages"
"700",5,"contain"
"701",5,"the"
"702",5,"following"
"703",5,"information"
"704",5,"summary"
"705",5,"of"
"706",5,"department"
"707",5,"operations"
"708",5,"program"
"709",5,"summary"
"710",5,"with"
"711",5,"budget"
"712",5,"and"
"713",5,"number"
"714",5,"of"
"715",5,"personnel"
"716",5,"positions"
"717",5,"for"
"718",5,"fy"
"719",5,"revised"
"720",5,"and"
"721",5,"fy"
"722",5,"recommended"
"723",5,"budget"
"724",5,"decreases"
"725",5,"and"
"726",5,"increases"
"727",5,"service"
"728",5,"delivery"
"729",5,"highlights"
"730",5,"and"
"731",5,"challenges"
"732",5,"performance"
"733",5,"measures"
"734",5,"and"
"735",5,"achievements"
"736",5,"a"
"737",5,"sample"
"738",5,"page"
"739",5,"containing"
"740",5,"this"
"741",5,"information"
"742",5,"is"
"743",5,"provided"
"744",5,"below"
"745",5,"ii"
"746",6,"budget"
"747",6,"process"
"748",6,"november"
"749",6,"march"
"750",6,"strategic"
"751",6,"operating"
"752",6,"plan"
"753",6,"kickoff"
"754",6,"mayor"
"755",6,"and"
"756",6,"council"
"757",6,"budget"
"758",6,"retreat"
"759",6,"draft"
"760",6,"general"
"761",6,"capital"
"762",6,"investment"
"763",6,"plan"
"764",6,"cip"
"765",6,"council"
"766",6,"budget"
"767",6,"committee"
"768",6,"meeting"
"769",6,"december"
"770",6,"employee"
"771",6,"pay"
"772",6,"and"
"773",6,"benefits"
"774",6,"property"
"775",6,"and"
"776",6,"sales"
"777",6,"tax"
"778",6,"update"
"779",6,"city"
"780",6,"council"
"781",6,"business"
"782",6,"meeting"
"783",6,"phase"
"784",6,"i"
"785",6,"budget"
"786",6,"policy"
"787",6,"development"
"788",6,"approve"
"789",6,"fy"
"790",6,"budget"
"791",6,"calendar"
"792",6,"february"
"793",6,"april"
"794",6,"mayor"
"795",6,"and"
"796",6,"council"
"797",6,"annual"
"798",6,"retreat"
"799",6,"mayor"
"800",6,"and"
"801",6,"council"
"802",6,"budget"
"803",6,"retreat"
"804",6,"overview"
"805",6,"of"
"806",6,"the"
"807",6,"economic"
"808",6,"environment"
"809",6,"utilities"
"810",6,"budget"
"811",6,"and"
"812",6,"rates"
"813",6,"and"
"814",6,"potential"
"815",6,"operating"
"816",6,"and"
"817",6,"capital"
"818",6,"employee"
"819",6,"pay"
"820",6,"and"
"821",6,"benefits"
"822",6,"budget"
"823",6,"considerations"
"824",6,"for"
"825",6,"fy"
"826",6,"general"
"827",6,"fund"
"828",6,"budget"
"829",6,"update"
"830",6,"draft"
"831",6,"general"
"832",6,"capital"
"833",6,"investment"
"834",6,"plan"
"835",6,"cont"
"836",6,"council"
"837",6,"budget"
"838",6,"committee"
"839",6,"meeting"
"840",6,"financial"
"841",6,"partner"
"842",6,"and"
"843",6,"outside"
"844",6,"agency"
"845",6,"review"
"846",6,"budget"
"847",6,"committee"
"848",6,"charge"
"849",6,"funding"
"850",6,"recommendations"
"851",6,"review"
"852",6,"february"
"853",6,"th"
"854",6,"budget"
"855",6,"retreat"
"856",6,"agenda"
"857",6,"city"
"858",6,"council"
"859",6,"business"
"860",6,"meeting"
"861",6,"discuss"
"862",6,"possible"
"863",6,"community"
"864",6,"budget"
"865",6,"adopt"
"866",6,"fy"
"867",6,"focus"
"868",6,"area"
"869",6,"plans"
"870",6,"meeting"
"871",6,"mayor"
"872",6,"and"
"873",6,"council"
"874",6,"budget"
"875",6,"retreat"
"876",6,"property"
"877",6,"and"
"878",6,"sales"
"879",6,"tax"
"880",6,"revenue"
"881",6,"update"
"882",6,"cats"
"883",6,"budget"
"884",6,"storm"
"885",6,"water"
"886",6,"services"
"887",6,"budget"
"888",6,"public"
"889",6,"safety"
"890",6,"pay"
"891",6,"plan"
"892",6,"financial"
"893",6,"partner"
"894",6,"and"
"895",6,"outside"
"896",6,"agency"
"897",6,"funding"
"898",6,"requests"
"899",6,"may"
"900",6,"june"
"901",6,"phase"
"902",6,"ii"
"903",6,"budget"
"904",6,"budget"
"905",6,"presentation"
"906",6,"by"
"907",6,"city"
"908",6,"manager"
"909",6,"budget"
"910",6,"adoption"
"911",6,"budget"
"912",6,"adjustments"
"913",6,"meeting"
"914",6,"deliberations"
"915",6,"and"
"916",6,"public"
"917",6,"hearing"
"918",6,"on"
"919",6,"budget"
"920",6,"straw"
"921",6,"votes"
"922",6,"meeting"
"923",6,"adoption"
"924",6,"iii"
"925",7,"this"
"926",7,"page"
"927",7,"intentionally"
"928",7,"left"
"929",7,"blank"
"930",7,"iv"
"931",8,"managers"
"932",8,"transmittal"
"933",8,"adopted"
"934",8,"budget"
"935",8,"july"
"936",8,"to"
"937",8,"the"
"938",8,"honorable"
"939",8,"mayor"
"940",8,"anthony"
"941",8,"foxx"
"942",8,"and"
"943",8,"charlotte"
"944",8,"city"
"945",8,"council"
"946",8,"this"
"947",8,"document"
"948",8,"reflects"
"949",8,"information"
"950",8,"included"
"951",8,"in"
"952",8,"the"
"953",8,"fy"
"954",8,"appropriations"
"955",8,"and"
"956",8,"tax"
"957",8,"levy"
"958",8,"ordinance"
"959",8,"and"
"960",8,"fy"
"961",8,"budget"
"962",8,"plan"
"963",8,"approved"
"964",8,"by"
"965",8,"city"
"966",8,"council"
"967",8,"on"
"968",8,"june"
"969",8,"the"
"970",8,"total"
"971",8,"budget"
"972",8,"for"
"973",8,"fy"
"974",8,"is"
"975",8,"billion"
"976",8,"billion"
"977",8,"for"
"978",8,"operating"
"979",8,"expenses"
"980",8,"and"
"981",8,"million"
"982",8,"for"
"983",8,"capital"
"984",8,"improvement"
"985",8,"projects"
"986",8,"the"
"987",8,"fy"
"988",8,"adopted"
"989",8,"budget"
"990",8,"includes"
"991",8,"several"
"992",8,"changes"
"993",8,"by"
"994",8,"the"
"995",8,"council"
"996",8,"from"
"997",8,"my"
"998",8,"original"
"999",8,"recommendation"
"1000",8,"which"
"1001",8,"are"
"1002",8,"outlined"
"1003",8,"in"
"1004",8,"the"
"1005",8,"table"
"1006",8,"below"
"1007",8,"fy"
"1008",8,"budget"
"1009",8,"adjustments"
"1010",8,"funding"
"1011",8,"increases"
"1012",8,"amount"
"1013",8,"source"
"1014",8,"restored"
"1015",8,"greater"
"1016",8,"enrichment"
"1017",8,"program"
"1018",8,"financial"
"1019",8,"partner"
"1020",8,"funding"
"1021",8,"capital"
"1022",8,"to"
"1023",8,"fy"
"1024",8,"level"
"1025",8,"of"
"1026",8,"onetime"
"1027",8,"only"
"1028",8,"reserves"
"1029",8,"decreases"
"1030",8,"eliminated"
"1031",8,"million"
"1032",8,"of"
"1033",8,"new"
"1034",8,"general"
"1035",8,"capital"
"1036",8,"investment"
"1037",8,"plan"
"1038",8,"debtfunded"
"1039",8,"projects"
"1040",8,"and"
"1041",8,"associated"
"1042",8,"property"
"1043",8,"tax"
"1044",8,"rate"
"1045",8,"property"
"1046",8,"tax"
"1047",8,"increase"
"1048",8,"thank"
"1049",8,"you"
"1050",8,"for"
"1051",8,"your"
"1052",8,"hard"
"1053",8,"work"
"1054",8,"on"
"1055",8,"the"
"1056",8,"fy"
"1057",8,"budget"
"1058",8,"i"
"1059",8,"know"
"1060",8,"it"
"1061",8,"was"
"1062",8,"an"
"1063",8,"especially"
"1064",8,"challenging"
"1065",8,"budget"
"1066",8,"cycle"
"1067",8,"but"
"1068",8,"i"
"1069",8,"am"
"1070",8,"hopeful"
"1071",8,"that"
"1072",8,"in"
"1073",8,"the"
"1074",8,"near"
"1075",8,"term"
"1076",8,"that"
"1077",8,"council"
"1078",8,"will"
"1079",8,"reconsider"
"1080",8,"the"
"1081",8,"capital"
"1082",8,"investment"
"1083",8,"needs"
"1084",8,"of"
"1085",8,"our"
"1086",8,"growing"
"1087",8,"community"
"1088",8,"and"
"1089",8,"the"
"1090",8,"transformational"
"1091",8,"investments"
"1092",8,"that"
"1093",8,"i"
"1094",8,"believe"
"1095",8,"are"
"1096",8,"necessary"
"1097",8,"to"
"1098",8,"strengthen"
"1099",8,"our"
"1100",8,"neighborhoods"
"1101",8,"and"
"1102",8,"charlottes"
"1103",8,"economic"
"1104",8,"future"
"1105",8,"i"
"1106",8,"look"
"1107",8,"forward"
"1108",8,"to"
"1109",8,"our"
"1110",8,"continued"
"1111",8,"dialogue"
"1112",8,"on"
"1113",8,"these"
"1114",8,"important"
"1115",8,"issues"
"1116",8,"i"
"1117",8,"would"
"1118",8,"also"
"1119",8,"like"
"1120",8,"to"
"1121",8,"note"
"1122",8,"the"
"1123",8,"incredible"
"1124",8,"collaboration"
"1125",8,"hard"
"1126",8,"work"
"1127",8,"and"
"1128",8,"innovation"
"1129",8,"demonstrated"
"1130",8,"by"
"1131",8,"all"
"1132",8,"staff"
"1133",8,"involved"
"1134",8,"in"
"1135",8,"the"
"1136",8,"budget"
"1137",8,"development"
"1138",8,"process"
"1139",8,"im"
"1140",8,"grateful"
"1141",8,"for"
"1142",8,"the"
"1143",8,"commitment"
"1144",8,"that"
"1145",8,"they"
"1146",8,"display"
"1147",8,"each"
"1148",8,"day"
"1149",8,"in"
"1150",8,"continuing"
"1151",8,"to"
"1152",8,"make"
"1153",8,"charlotte"
"1154",8,"great"
"1155",8,"respectfully"
"1156",8,"w"
"1157",8,"curtis"
"1158",8,"walton"
"1159",8,"jr"
"1160",8,"city"
"1161",8,"manager"
"1162",8,"fy"
"1163",8,"strategic"
"1164",8,"operating"
"1165",8,"plan"
"1166",9,"this"
"1167",9,"page"
"1168",9,"intentionally"
"1169",9,"left"
"1170",9,"blank"
"1171",9,"fy"
"1172",9,"strategic"
"1173",9,"operating"
"1174",9,"plan"
"1175",10,"managers"
"1176",10,"transmittal"
"1177",10,"may"
"1178",10,"to"
"1179",10,"the"
"1180",10,"honorable"
"1181",10,"mayor"
"1182",10,"and"
"1183",10,"city"
"1184",10,"council"
"1185",10,"on"
"1186",10,"behalf"
"1187",10,"of"
"1188",10,"the"
"1189",10,"city"
"1190",10,"organization"
"1191",10,"i"
"1192",10,"am"
"1193",10,"pleased"
"1194",10,"to"
"1195",10,"present"
"1196",10,"the"
"1197",10,"citys"
"1198",10,"fy"
"1199",10,"strategic"
"1200",10,"operating"
"1201",10,"plan"
"1202",10,"and"
"1203",10,"the"
"1204",10,"fy"
"1205",10,"capital"
"1206",10,"investment"
"1207",10,"plan"
"1208",10,"cip"
"1209",10,"which"
"1210",10,"together"
"1211",10,"total"
"1212",10,"billion"
"1213",10,"citywide"
"1214",10,"for"
"1215",10,"fy"
"1216",10,"revenues"
"1217",10,"are"
"1218",10,"projected"
"1219",10,"to"
"1220",10,"grow"
"1221",10,"at"
"1222",10,"slow"
"1223",10,"but"
"1224",10,"modest"
"1225",10,"levels"
"1226",10,"and"
"1227",10,"a"
"1228",10,"number"
"1229",10,"of"
"1230",10,"local"
"1231",10,"indicators"
"1232",10,"suggest"
"1233",10,"that"
"1234",10,"the"
"1235",10,"local"
"1236",10,"economy"
"1237",10,"is"
"1238",10,"strengthening"
"1239",10,"including"
"1240",10,"in"
"1241",10,"charlotte"
"1242",10,"added"
"1243",10,"new"
"1244",10,"jobs"
"1245",10,"with"
"1246",10,"almost"
"1247",10,"million"
"1248",10,"in"
"1249",10,"investments"
"1250",10,"local"
"1251",10,"building"
"1252",10,"permits"
"1253",10,"totaled"
"1254",10,"from"
"1255",10,"january"
"1256",10,"through"
"1257",10,"march"
"1258",10,"compared"
"1259",10,"to"
"1260",10,"for"
"1261",10,"the"
"1262",10,"same"
"1263",10,"period"
"1264",10,"last"
"1265",10,"year"
"1266",10,"a"
"1267",10,"increase"
"1268",10,"completed"
"1269",10,"foreclosures"
"1270",10,"from"
"1271",10,"july"
"1272",10,"through"
"1273",10,"march"
"1274",10,"were"
"1275",10,"down"
"1276",10,"approximately"
"1277",10,"from"
"1278",10,"the"
"1279",10,"same"
"1280",10,"time"
"1281",10,"period"
"1282",10,"in"
"1283",10,"fy"
"1284",10,"mecklenburg"
"1285",10,"county"
"1286",10,"continued"
"1287",10,"to"
"1288",10,"add"
"1289",10,"roughly"
"1290",10,"people"
"1291",10,"per"
"1292",10,"year"
"1293",10,"from"
"1294",10,"despite"
"1295",10,"the"
"1296",10,"economic"
"1297",10,"downturn"
"1298",10,"helping"
"1299",10,"make"
"1300",10,"charlotte"
"1301",10,"the"
"1302",10,"fastest"
"1303",10,"growing"
"1304",10,"urban"
"1305",10,"area"
"1306",10,"with"
"1307",10,"one"
"1308",10,"million"
"1309",10,"or"
"1310",10,"more"
"1311",10,"people"
"1312",10,"in"
"1313",10,"the"
"1314",10,"united"
"1315",10,"states"
"1316",10,"during"
"1317",10,"the"
"1318",10,"last"
"1319",10,"decade"
"1320",10,"charlottes"
"1321",10,"population"
"1322",10,"is"
"1323",10,"estimated"
"1324",10,"to"
"1325",10,"grow"
"1326",10,"from"
"1327",10,"in"
"1328",10,"to"
"1329",10,"in"
"1330",10,"the"
"1331",10,"charlottegastoniaconcord"
"1332",10,"msa"
"1333",10,"unemployment"
"1334",10,"rate"
"1335",10,"dropped"
"1336",10,"from"
"1337",10,"in"
"1338",10,"january"
"1339",10,"to"
"1340",10,"in"
"1341",10,"march"
"1342",10,"charlotte"
"1343",10,"has"
"1344",10,"been"
"1345",10,"consistently"
"1346",10,"trending"
"1347",10,"downward"
"1348",10,"on"
"1349",10,"a"
"1350",10,"monthly"
"1351",10,"basis"
"1352",10,"from"
"1353",10,"in"
"1354",10,"july"
"1355",10,"to"
"1356",10,"in"
"1357",10,"march"
"1358",10,"much"
"1359",10,"work"
"1360",10,"remains"
"1361",10,"to"
"1362",10,"get"
"1363",10,"our"
"1364",10,"local"
"1365",10,"economy"
"1366",10,"and"
"1367",10,"unemployment"
"1368",10,"back"
"1369",10,"to"
"1370",10,"pregreat"
"1371",10,"recession"
"1372",10,"levels"
"1373",10,"but"
"1374",10,"i"
"1375",10,"am"
"1376",10,"encouraged"
"1377",10,"by"
"1378",10,"the"
"1379",10,"signs"
"1380",10,"of"
"1381",10,"recovery"
"1382",10,"in"
"1383",10,"our"
